Order Line,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
8920,CA-2017-113670,4/2/2020,4/4/2020,First Class,RS-19765,OFF-PA-10000675,204.95,5,0,100.43
8921,CA-2017-164819,4/2/2020,4/6/2020,Second Class,RS-19420,OFF-LA-10001045,13.05,5,0,6.00
8922,CA-2017-142643,4/2/2020,4/7/2020,Standard Class,DL-13495,OFF-LA-10003510,152.65,5,0,70.22
8923,CA-2017-142643,4/2/2020,4/7/2020,Standard Class,DL-13495,FUR-FU-10000087,22.72,1,0,9.32
8924,CA-2017-154949,4/2/2020,4/6/2020,Standard Class,MC-17275,OFF-LA-10002034,14.73,3,0,7.22
8925,CA-2017-100237,4/2/2020,4/6/2020,Standard Class,SV-20815,OFF-AR-10001761,11.68,2,0,4.20
8926,CA-2017-158386,4/3/2020,4/8/2020,Standard Class,BO-11425,OFF-BI-10003719,124.75,5,0,57.39
8927,CA-2017-132234,4/3/2020,4/5/2020,First Class,MY-17380,FUR-FU-10001290,547.30,13,0,175.14
8928,CA-2017-111577,4/3/2020,4/8/2020,Standard Class,AJ-10780,OFF-PA-10000062,307.78,7,0.2,111.57
8929,CA-2017-159282,4/3/2020,4/8/2020,Standard Class,GH-14410,TEC-MA-10001148,599.99,5,0.7,-479.99
8930,CA-2017-159100,4/3/2020,4/8/2020,Standard Class,VP-21760,TEC-AC-10003499,18.53,2,0.2,4.40
8931,CA-2017-159100,4/3/2020,4/8/2020,Standard Class,VP-21760,FUR-TA-10001950,1875.26,7,0.4,-968.88
8932,CA-2017-165603,4/4/2020,4/6/2020,Second Class,SS-20140,OFF-ST-10000798,49.96,2,0,9.49
8933,CA-2017-165603,4/4/2020,4/6/2020,Second Class,SS-20140,OFF-PA-10002552,12.96,2,0,6.22
8934,CA-2017-123246,4/4/2020,4/6/2020,Second Class,AJ-10960,OFF-AR-10001770,10.64,4,0,2.77
8935,CA-2017-114804,4/4/2020,4/6/2020,Second Class,BF-11020,TEC-PH-10001700,52.79,1,0.2,4.62
8936,CA-2017-107727,4/6/2020,4/10/2020,Second Class,MA-17560,OFF-PA-10000249,29.47,3,0.2,9.95
8937,CA-2017-125388,4/6/2020,4/10/2020,Standard Class,MP-17965,FUR-FU-10004712,56.56,4,0,14.71
8938,CA-2017-125388,4/6/2020,4/10/2020,Standard Class,MP-17965,OFF-ST-10000918,32.70,3,0,8.50
8939,CA-2017-125199,4/6/2020,4/12/2020,Standard Class,HM-14860,OFF-AR-10002956,123.26,7,0.2,9.24
8940,CA-2017-125199,4/6/2020,4/12/2020,Standard Class,HM-14860,OFF-PA-10004041,23.68,4,0.2,7.40
8941,CA-2017-125199,4/6/2020,4/12/2020,Standard Class,HM-14860,TEC-PH-10001336,309.58,4,0.4,-56.76
8942,CA-2017-159457,4/6/2020,4/13/2020,Standard Class,RD-19480,TEC-PH-10002185,16.68,3,0.2,5.21
8943,US-2017-120390,4/6/2020,4/13/2020,Standard Class,TH-21550,OFF-BI-10004995,1633.19,4,0.7,-1306.55
8944,CA-2017-131492,4/6/2020,4/11/2020,Second Class,HH-15010,OFF-EN-10002973,8.96,2,0,4.30
8945,CA-2017-131492,4/6/2020,4/11/2020,Second Class,HH-15010,OFF-LA-10001641,31.50,10,0,15.12
8946,CA-2017-131492,4/6/2020,4/11/2020,Second Class,HH-15010,FUR-FU-10003878,30.56,2,0,10.39
8947,CA-2017-131492,4/6/2020,4/11/2020,Second Class,HH-15010,FUR-TA-10003837,24.37,2,0.2,-3.35
8948,CA-2017-117653,4/6/2020,4/10/2020,Standard Class,MO-17500,FUR-TA-10003008,91.28,1,0.5,-67.54
8949,CA-2017-106432,4/6/2020,4/11/2020,Standard Class,CA-12265,OFF-BI-10002799,2.07,2,0.8,-3.52
8950,CA-2017-106432,4/6/2020,4/11/2020,Standard Class,CA-12265,FUR-BO-10004360,328.40,3,0.32,-91.76
8951,CA-2017-125990,4/6/2020,4/10/2020,Standard Class,JS-16030,OFF-BI-10004826,39.62,3,0.2,13.87
8952,CA-2017-147277,4/7/2020,4/11/2020,Standard Class,EB-13705,FUR-TA-10001539,284.36,2,0.4,-75.83
8953,CA-2017-147277,4/7/2020,4/11/2020,Standard Class,EB-13705,OFF-ST-10000142,665.41,2,0.2,66.54
8954,CA-2017-158743,4/7/2020,4/14/2020,Standard Class,IG-15085,OFF-AR-10002257,13.36,4,0,4.14
8955,CA-2017-158743,4/7/2020,4/14/2020,Standard Class,IG-15085,OFF-PA-10001019,39.96,2,0,18.78
8956,CA-2017-158743,4/7/2020,4/14/2020,Standard Class,IG-15085,OFF-BI-10003364,145.85,5,0,70.01
8957,US-2017-146416,4/7/2020,4/9/2020,Second Class,JE-16165,OFF-LA-10003714,3.75,1,0,1.80
8958,US-2017-146416,4/7/2020,4/9/2020,Second Class,JE-16165,OFF-BI-10001787,20.93,4,0.2,7.59
8959,CA-2017-158722,4/7/2020,4/13/2020,Standard Class,MA-17560,OFF-PA-10000176,45.53,3,0.2,15.93
8960,CA-2017-104822,4/7/2020,4/7/2020,Same Day,RB-19465,OFF-LA-10002034,24.55,5,0,12.03
8961,CA-2017-103065,4/7/2020,4/7/2020,Same Day,PT-19090,OFF-ST-10000617,4.77,2,0.2,-0.77
8962,CA-2017-103065,4/7/2020,4/7/2020,Same Day,PT-19090,OFF-PA-10000380,6.67,1,0.2,2.50
8963,CA-2017-103065,4/7/2020,4/7/2020,Same Day,PT-19090,OFF-AR-10003251,4.45,2,0.2,1.11
8964,CA-2017-103065,4/7/2020,4/7/2020,Same Day,PT-19090,FUR-FU-10000175,43.94,4,0.2,6.04
8965,US-2017-115252,4/7/2020,4/12/2020,Standard Class,MY-18295,TEC-PH-10004071,15.98,2,0.2,1.40
8966,US-2017-115252,4/7/2020,4/12/2020,Standard Class,MY-18295,OFF-PA-10001667,14.35,3,0.2,4.49
8967,CA-2017-113558,4/8/2020,4/13/2020,Standard Class,PH-18790,FUR-CH-10003379,683.95,3,0.2,42.75
8968,CA-2017-113558,4/8/2020,4/13/2020,Standard Class,PH-18790,FUR-FU-10001756,45.70,3,0.2,5.14
8969,CA-2017-145884,4/8/2020,4/8/2020,Same Day,SL-20155,TEC-PH-10000895,1439.92,8,0,374.38
8970,CA-2017-145884,4/8/2020,4/8/2020,Same Day,SL-20155,FUR-TA-10002356,262.11,1,0,62.91
8971,CA-2017-167094,4/8/2020,4/9/2020,First Class,DK-12835,OFF-PA-10003953,5.18,1,0.2,1.81
8972,CA-2017-167094,4/8/2020,4/9/2020,First Class,DK-12835,FUR-CH-10000155,478.48,2,0.2,47.85
8973,CA-2017-167094,4/8/2020,4/9/2020,First Class,DK-12835,TEC-AC-10003116,28.40,2,0.2,6.75
8974,CA-2017-154410,4/8/2020,4/11/2020,First Class,MD-17860,OFF-ST-10002743,909.12,8,0,9.09
8975,CA-2017-148166,4/8/2020,4/13/2020,Standard Class,NK-18490,OFF-AR-10004956,17.86,4,0.2,2.01
8976,CA-2017-100356,4/8/2020,4/12/2020,Standard Class,SP-20920,OFF-AP-10002191,23.99,2,0.8,-62.38
8977,US-2017-117331,4/8/2020,4/15/2020,Standard Class,ND-18370,OFF-BI-10003984,8.56,1,0.7,-6.56
8978,CA-2017-117422,4/8/2020,4/12/2020,Standard Class,FC-14245,OFF-AP-10000938,161.57,2,0.2,16.16
8979,CA-2017-117422,4/8/2020,4/12/2020,Standard Class,FC-14245,OFF-PA-10002195,4.06,1,0.2,1.37
8980,CA-2017-117422,4/8/2020,4/12/2020,Standard Class,FC-14245,OFF-BI-10002799,6.22,4,0.7,-4.97
8981,CA-2017-113453,4/8/2020,4/15/2020,Standard Class,CM-12160,TEC-PH-10004165,329.99,2,0.4,-77.00
8982,CA-2017-113453,4/8/2020,4/15/2020,Standard Class,CM-12160,OFF-ST-10000352,71.38,3,0.2,-4.46
8983,CA-2017-142125,4/8/2020,4/14/2020,Standard Class,JB-15400,OFF-BI-10000301,38.82,6,0,19.41
8984,CA-2017-142125,4/8/2020,4/14/2020,Standard Class,JB-15400,OFF-BI-10003460,21.90,5,0,10.51
8985,CA-2017-127180,4/9/2020,4/11/2020,First Class,TA-21385,TEC-CO-10004722,11199.97,4,0.2,3919.99
8986,CA-2017-127180,4/9/2020,4/11/2020,First Class,TA-21385,TEC-PH-10001494,2399.60,8,0,647.89
8987,CA-2017-127180,4/9/2020,4/11/2020,First Class,TA-21385,OFF-EN-10002500,63.90,5,0,28.76
8988,CA-2017-127180,4/9/2020,4/11/2020,First Class,TA-21385,TEC-PH-10003800,52.99,1,0,0.53
8989,CA-2017-101581,4/9/2020,4/14/2020,Standard Class,DW-13195,FUR-TA-10002607,177.23,5,0.5,-120.51
8990,CA-2017-130211,4/9/2020,4/9/2020,Same Day,BD-11620,OFF-ST-10000129,333.09,3,0,23.32
8991,CA-2017-130211,4/9/2020,4/9/2020,Same Day,BD-11620,FUR-TA-10003748,248.98,2,0,54.78
8992,US-2017-111920,4/9/2020,4/13/2020,Standard Class,PS-18970,OFF-AR-10003179,36.44,4,0,12.03
8993,CA-2017-130141,4/9/2020,4/11/2020,Second Class,HA-14905,OFF-BI-10000831,3.17,4,0.7,-2.53
8994,CA-2017-130141,4/9/2020,4/11/2020,Second Class,HA-14905,FUR-CH-10000749,579.14,4,0.2,-28.96
8995,CA-2017-156363,4/9/2020,4/15/2020,Standard Class,ML-17395,TEC-PH-10003988,32.70,5,0.4,-6.54
8996,CA-2017-156363,4/9/2020,4/15/2020,Standard Class,ML-17395,OFF-EN-10003068,31.68,4,0.2,11.09
8997,CA-2017-117079,4/10/2020,4/14/2020,Standard Class,JR-15700,TEC-PH-10004586,863.88,3,0.2,107.99
8998,CA-2017-139913,4/10/2020,4/16/2020,Standard Class,JC-16105,OFF-PA-10003739,11.56,2,0,5.66
8999,CA-2017-139913,4/10/2020,4/16/2020,Standard Class,JC-16105,OFF-PA-10002479,26.40,5,0,11.88
9000,CA-2017-139913,4/10/2020,4/16/2020,Standard Class,JC-16105,FUR-FU-10000771,69.08,11,0,29.01
9001,CA-2017-139913,4/10/2020,4/16/2020,Standard Class,JC-16105,TEC-PH-10001552,35.88,3,0,10.05
9002,US-2017-105389,4/10/2020,4/15/2020,Second Class,DM-13015,OFF-BI-10004364,3.56,3,0.8,-6.24
9003,US-2017-105389,4/10/2020,4/15/2020,Second Class,DM-13015,TEC-PH-10002824,823.96,5,0.2,51.50
9004,US-2017-105389,4/10/2020,4/15/2020,Second Class,DM-13015,OFF-AR-10000634,10.27,3,0.2,0.90
9005,CA-2017-106068,4/10/2020,4/15/2020,Standard Class,RB-19330,OFF-BI-10000962,9.76,3,0.8,-15.13
9006,CA-2017-106068,4/10/2020,4/15/2020,Standard Class,RB-19330,OFF-ST-10004507,13.72,1,0.2,1.20
9007,CA-2017-106068,4/10/2020,4/15/2020,Standard Class,RB-19330,TEC-AC-10002942,55.20,1,0.2,-2.07
9008,CA-2017-106068,4/10/2020,4/15/2020,Standard Class,RB-19330,OFF-ST-10002344,259.14,4,0.2,-58.31
9009,CA-2017-125451,4/10/2020,4/11/2020,First Class,AH-10075,FUR-TA-10001039,240.74,4,0.3,-13.76
9010,CA-2017-125451,4/10/2020,4/11/2020,First Class,AH-10075,FUR-FU-10004963,35.00,4,0,14.70
9011,CA-2017-125451,4/10/2020,4/11/2020,First Class,AH-10075,FUR-FU-10000277,210.68,2,0,50.56
9012,CA-2017-125451,4/10/2020,4/11/2020,First Class,AH-10075,FUR-TA-10004915,637.90,3,0.3,-127.58
9013,CA-2017-125451,4/10/2020,4/11/2020,First Class,AH-10075,OFF-PA-10003724,43.44,8,0,21.29
9014,CA-2017-125451,4/10/2020,4/11/2020,First Class,AH-10075,OFF-AP-10002906,2.22,1,0,0.67
9015,CA-2017-141705,4/11/2020,4/13/2020,First Class,PO-18850,FUR-TA-10004607,517.41,5,0.3,-81.31
9016,CA-2017-144365,4/11/2020,4/17/2020,Standard Class,CS-11950,OFF-FA-10000735,11.68,4,0,5.26
9017,CA-2017-155558,4/13/2020,4/20/2020,Standard Class,PG-18895,TEC-AC-10001998,19.99,1,0,6.80
9018,CA-2017-155558,4/13/2020,4/20/2020,Standard Class,PG-18895,OFF-LA-10000134,6.16,2,0,2.96
9019,CA-2017-162173,4/13/2020,4/19/2020,Standard Class,OT-18730,FUR-TA-10001520,356.85,5,0,60.66
9020,CA-2017-162173,4/13/2020,4/19/2020,Standard Class,OT-18730,OFF-EN-10002831,251.58,7,0,113.21
9021,CA-2017-115119,4/13/2020,4/17/2020,Standard Class,SC-20440,TEC-PH-10001433,61.54,1,0.4,-13.33
9022,CA-2017-115119,4/13/2020,4/17/2020,Standard Class,SC-20440,OFF-BI-10003007,81.44,7,0.7,-65.15
9023,US-2017-110646,4/13/2020,4/18/2020,Standard Class,JF-15190,OFF-BI-10004330,33.28,3,0.7,-27.74
9024,US-2017-110646,4/13/2020,4/18/2020,Standard Class,JF-15190,TEC-PH-10002807,118.65,5,0.4,19.78
9025,US-2017-110646,4/13/2020,4/18/2020,Standard Class,JF-15190,OFF-LA-10001404,14.76,5,0.2,4.98
9026,CA-2017-102729,4/13/2020,4/18/2020,Standard Class,BF-11215,OFF-ST-10000464,55.62,2,0.2,5.56
9027,CA-2017-110373,4/14/2020,4/17/2020,Second Class,MA-17560,OFF-AR-10003045,7.06,3,0.2,2.21
9028,CA-2017-110373,4/14/2020,4/17/2020,Second Class,MA-17560,TEC-PH-10001536,27.18,2,0.2,2.04
9029,CA-2017-130764,4/14/2020,4/15/2020,First Class,JO-15145,FUR-BO-10003034,556.67,5,0.15,6.55
9030,CA-2017-130764,4/14/2020,4/15/2020,First Class,JO-15145,TEC-PH-10003215,95.84,4,0.2,34.74
9031,CA-2017-127922,4/14/2020,4/21/2020,Standard Class,SH-19975,OFF-EN-10003068,15.84,2,0.2,5.54
9032,CA-2017-127922,4/14/2020,4/21/2020,Standard Class,SH-19975,OFF-PA-10001204,8.45,2,0.2,2.64
9033,CA-2017-151225,4/14/2020,4/16/2020,First Class,JM-15655,FUR-TA-10001539,189.58,1,0.2,9.48
9034,CA-2017-151225,4/14/2020,4/16/2020,First Class,JM-15655,TEC-PH-10004100,71.96,5,0.2,7.20
9035,CA-2017-134880,4/14/2020,4/19/2020,Standard Class,TW-21025,OFF-PA-10004039,44.78,1,0.2,16.23
9036,CA-2017-110310,4/14/2020,4/20/2020,Standard Class,NB-18655,OFF-PA-10001685,56.78,7,0.2,20.58
9037,CA-2017-110310,4/14/2020,4/20/2020,Standard Class,NB-18655,OFF-BI-10001097,5.61,3,0.7,-3.92
9038,CA-2017-110310,4/14/2020,4/20/2020,Standard Class,NB-18655,OFF-AR-10001662,6.58,3,0.2,0.58
9039,CA-2017-118367,4/15/2020,4/20/2020,Second Class,LO-17170,OFF-EN-10004386,47.98,2,0,23.99
9040,CA-2017-111262,4/15/2020,4/19/2020,Second Class,KH-16510,TEC-AC-10002167,24.00,2,0.2,-2.70
9041,CA-2017-111262,4/15/2020,4/19/2020,Second Class,KH-16510,OFF-PA-10001937,15.55,3,0.2,5.44
9042,CA-2017-111262,4/15/2020,4/19/2020,Second Class,KH-16510,TEC-AC-10004510,26.18,2,0.2,-3.27
9043,CA-2017-139353,4/15/2020,4/17/2020,Second Class,JM-15250,FUR-FU-10001876,77.95,3,0.2,15.59
9044,CA-2017-139353,4/15/2020,4/17/2020,Second Class,JM-15250,OFF-ST-10001522,147.18,2,0.2,-29.44
9045,CA-2017-139353,4/15/2020,4/17/2020,Second Class,JM-15250,OFF-PA-10000300,47.95,3,0.2,16.18
9046,CA-2017-160661,4/15/2020,4/19/2020,Standard Class,SA-20830,OFF-LA-10002475,21.93,3,0,10.31
9047,CA-2017-160983,4/16/2020,4/18/2020,Second Class,GB-14530,OFF-PA-10002250,46.96,8,0,22.54
9048,CA-2017-139661,4/17/2020,4/21/2020,Standard Class,JW-15220,FUR-FU-10002885,9.64,2,0,3.66
9049,CA-2017-127285,4/17/2020,4/24/2020,Standard Class,MM-18055,OFF-BI-10004330,88.75,3,0.2,27.74
9050,CA-2017-127285,4/17/2020,4/24/2020,Standard Class,MM-18055,OFF-BI-10002072,13.90,2,0.2,5.21
9051,CA-2017-123491,4/17/2020,4/23/2020,Standard Class,JK-15205,OFF-LA-10003077,43.86,6,0,20.61
9052,CA-2017-123491,4/17/2020,4/23/2020,Standard Class,JK-15205,TEC-PH-10003505,148.48,2,0.2,16.70
9053,CA-2017-123491,4/17/2020,4/23/2020,Standard Class,JK-15205,OFF-PA-10003424,7.42,2,0,3.71
9054,CA-2017-123491,4/17/2020,4/23/2020,Standard Class,JK-15205,FUR-CH-10003061,71.99,1,0.2,-0.90
9055,CA-2017-123491,4/17/2020,4/23/2020,Standard Class,JK-15205,OFF-AR-10003514,19.90,5,0,6.57
9056,CA-2017-123491,4/17/2020,4/23/2020,Standard Class,JK-15205,OFF-AP-10002684,1702.12,14,0,510.64
9057,CA-2017-152807,4/17/2020,4/21/2020,Standard Class,MC-18100,OFF-PA-10004355,20.74,4,0.2,7.26
9058,CA-2017-152807,4/17/2020,4/21/2020,Standard Class,MC-18100,FUR-FU-10004415,7.17,2,0.2,0.99
9059,CA-2017-152807,4/17/2020,4/21/2020,Standard Class,MC-18100,OFF-ST-10002486,11.17,2,0.2,-2.51
9060,CA-2017-152807,4/17/2020,4/21/2020,Standard Class,MC-18100,TEC-AC-10001142,442.40,7,0.2,-55.30
9061,CA-2017-142622,4/17/2020,4/20/2020,First Class,JK-15625,FUR-CH-10003833,97.57,2,0.2,-6.10
9062,CA-2017-142622,4/17/2020,4/20/2020,First Class,JK-15625,FUR-CH-10004289,614.27,8,0.2,-23.04
9063,CA-2017-142622,4/17/2020,4/20/2020,First Class,JK-15625,FUR-BO-10004467,199.98,2,0,38.00
9064,CA-2017-152583,4/17/2020,4/17/2020,Same Day,RA-19945,FUR-FU-10003849,16.19,2,0.6,-8.50
9065,CA-2017-152583,4/17/2020,4/17/2020,Same Day,RA-19945,FUR-TA-10002041,251.01,2,0.3,-68.13
9066,CA-2017-152583,4/17/2020,4/17/2020,Same Day,RA-19945,OFF-ST-10002214,54.19,6,0.2,4.06
9067,CA-2017-155292,4/17/2020,4/19/2020,First Class,RD-19810,OFF-ST-10004963,105.98,7,0,4.24
9068,CA-2017-155292,4/17/2020,4/19/2020,First Class,RD-19810,OFF-SU-10002573,35.06,2,0,10.52
9069,CA-2017-155292,4/17/2020,4/19/2020,First Class,RD-19810,FUR-CH-10000553,33.94,1,0,9.16
9070,CA-2017-155292,4/17/2020,4/19/2020,First Class,RD-19810,OFF-LA-10001982,30.00,8,0,14.40
9071,CA-2017-131632,4/18/2020,4/22/2020,Standard Class,AH-10120,OFF-AR-10003651,5.25,2,0.2,0.59
9072,CA-2017-117114,4/18/2020,4/23/2020,Standard Class,CY-12745,TEC-PH-10004042,508.77,4,0.2,38.16
9073,CA-2017-117114,4/18/2020,4/23/2020,Standard Class,CY-12745,OFF-EN-10001137,9.91,3,0.2,3.22
9074,CA-2017-123967,4/19/2020,4/21/2020,Second Class,SF-20200,OFF-BI-10001308,25.12,5,0.2,7.85
9075,CA-2017-123967,4/19/2020,4/21/2020,Second Class,SF-20200,FUR-TA-10003954,2665.62,9,0,239.91
9076,CA-2017-104136,4/19/2020,4/22/2020,Second Class,SF-20065,OFF-PA-10004243,189.70,10,0,91.06
9077,CA-2017-104136,4/19/2020,4/22/2020,Second Class,SF-20065,OFF-PA-10001033,40.99,1,0,20.09
9078,CA-2017-164049,4/20/2020,4/24/2020,Standard Class,KH-16630,OFF-PA-10000791,23.85,5,0,10.73
9079,CA-2017-116358,4/20/2020,4/24/2020,Standard Class,KM-16225,OFF-FA-10003495,18.24,3,0,9.12
9080,CA-2017-116358,4/20/2020,4/24/2020,Standard Class,KM-16225,OFF-AR-10004685,27.78,6,0,9.17
9081,US-2017-163790,4/20/2020,4/22/2020,Second Class,NL-18310,OFF-EN-10001335,76.58,7,0,38.29
9082,US-2017-163790,4/20/2020,4/22/2020,Second Class,NL-18310,OFF-AR-10003469,8.80,5,0,4.22
9083,US-2017-163790,4/20/2020,4/22/2020,Second Class,NL-18310,OFF-BI-10003718,590.35,6,0.2,206.62
9084,US-2017-163790,4/20/2020,4/22/2020,Second Class,NL-18310,OFF-FA-10004838,5.58,3,0,0.17
9085,US-2017-163790,4/20/2020,4/22/2020,Second Class,NL-18310,FUR-FU-10002508,25.02,3,0,10.51
9086,US-2017-163790,4/20/2020,4/22/2020,Second Class,NL-18310,OFF-ST-10001511,452.55,7,0,22.63
9087,CA-2017-143567,4/20/2020,4/23/2020,Second Class,TB-21175,OFF-EN-10004846,5.32,2,0,2.61
9088,CA-2017-143567,4/20/2020,4/23/2020,Second Class,TB-21175,FUR-CH-10000454,975.92,4,0,292.78
9089,CA-2017-143567,4/20/2020,4/23/2020,Second Class,TB-21175,TEC-AC-10004145,2249.91,9,0,517.48
9090,CA-2017-143567,4/20/2020,4/23/2020,Second Class,TB-21175,OFF-ST-10001580,59.92,4,0,16.78
9091,CA-2017-127782,4/20/2020,4/24/2020,Standard Class,TH-21115,FUR-FU-10001847,3.31,1,0.2,0.66
9092,CA-2017-127782,4/20/2020,4/24/2020,Standard Class,TH-21115,OFF-AP-10001962,20.14,3,0.2,1.26
9093,CA-2017-127782,4/20/2020,4/24/2020,Standard Class,TH-21115,OFF-EN-10003845,8.86,3,0.2,2.88
9094,CA-2017-127782,4/20/2020,4/24/2020,Standard Class,TH-21115,TEC-PH-10001817,859.20,4,0.4,-186.16
9095,CA-2017-168179,4/20/2020,4/25/2020,Standard Class,JB-16000,OFF-PA-10001800,19.44,3,0,9.33
9096,CA-2017-141425,4/20/2020,4/24/2020,Second Class,AR-10825,OFF-SU-10000646,384.59,2,0.2,-81.73
9097,US-2017-115609,4/20/2020,4/25/2020,Standard Class,CS-12505,OFF-AP-10003040,168.10,5,0,43.71
9098,US-2017-145597,4/20/2020,4/23/2020,First Class,GG-14650,OFF-AR-10001958,54.34,4,0.2,5.43
9099,CA-2017-167227,4/20/2020,4/23/2020,First Class,NP-18670,OFF-AP-10001962,83.90,10,0,20.98
9100,CA-2017-167227,4/20/2020,4/23/2020,First Class,NP-18670,OFF-PA-10001838,11.76,2,0,5.76
9101,CA-2017-120061,4/20/2020,4/25/2020,Second Class,SR-20425,FUR-CH-10001973,155.37,2,0.3,-35.51
9102,CA-2017-169005,4/20/2020,4/24/2020,Standard Class,BG-11035,OFF-AR-10000246,5.56,2,0,1.45
9103,CA-2017-153339,4/21/2020,4/23/2020,Second Class,DJ-13510,FUR-FU-10001967,15.99,1,0.2,1.00
9104,CA-2017-142636,4/21/2020,4/25/2020,Standard Class,KC-16675,OFF-PA-10000157,139.86,7,0,65.73
9105,CA-2017-142636,4/21/2020,4/25/2020,Standard Class,KC-16675,FUR-CH-10001891,307.14,4,0.2,26.87
9106,CA-2017-126046,4/21/2020,4/25/2020,Standard Class,JC-16105,OFF-LA-10004484,12.39,3,0,5.70
9107,CA-2017-143329,4/21/2020,4/26/2020,Standard Class,DL-13330,FUR-FU-10000629,41.37,3,0,17.38
9108,CA-2017-121615,4/21/2020,4/27/2020,Standard Class,DL-12925,OFF-PA-10000327,8.56,2,0,3.85
9109,CA-2017-121615,4/21/2020,4/27/2020,Standard Class,DL-12925,OFF-ST-10001325,52.40,5,0,14.15
9110,CA-2017-121615,4/21/2020,4/27/2020,Standard Class,DL-12925,OFF-LA-10001771,14.94,3,0,6.87
9111,CA-2017-110429,4/21/2020,4/26/2020,Standard Class,DM-13015,OFF-BI-10000216,11.67,3,0.7,-7.78
9112,US-2017-110989,4/21/2020,4/23/2020,Second Class,EJ-14155,TEC-AC-10002345,43.50,3,0,10.88
9113,CA-2017-103009,4/21/2020,4/23/2020,Second Class,PJ-18835,OFF-PA-10001215,26.40,5,0,11.88
9114,CA-2017-148320,4/21/2020,4/26/2020,Standard Class,PG-18895,OFF-PA-10003022,35.88,6,0,17.58
9115,CA-2017-161130,4/21/2020,4/26/2020,Standard Class,BF-11275,TEC-PH-10002549,361.38,2,0.2,27.10
9116,US-2017-101518,4/21/2020,4/26/2020,Standard Class,PB-19105,TEC-AC-10001553,40.78,3,0.2,0.51
9117,US-2017-105998,4/21/2020,4/23/2020,First Class,CR-12580,TEC-AC-10004469,199.75,5,0,87.89
9118,US-2017-105998,4/21/2020,4/23/2020,First Class,CR-12580,FUR-TA-10001095,1673.18,12,0.2,20.91
9119,CA-2017-130834,4/21/2020,4/24/2020,Second Class,JM-16195,OFF-PA-10003673,16.27,3,0.2,5.29
9120,US-2017-168802,4/21/2020,4/25/2020,Standard Class,JO-15145,OFF-BI-10002393,18.37,4,0.2,5.97
9121,CA-2017-135419,4/21/2020,4/27/2020,Standard Class,BG-11740,FUR-TA-10001086,486.37,4,0.2,36.48
9122,CA-2017-100622,4/21/2020,4/25/2020,Standard Class,DK-13090,TEC-CO-10003236,959.98,2,0.2,311.99
9123,CA-2017-100622,4/21/2020,4/25/2020,Standard Class,DK-13090,OFF-BI-10002982,4.09,2,0.7,-3.00
9124,CA-2017-100622,4/21/2020,4/25/2020,Standard Class,DK-13090,OFF-AR-10004010,55.98,2,0.2,4.20
9125,CA-2017-100622,4/21/2020,4/25/2020,Standard Class,DK-13090,OFF-PA-10002947,10.69,2,0.2,3.74
9126,US-2017-168116,4/22/2020,4/22/2020,Same Day,GT-14635,TEC-MA-10004125,7999.98,4,0.5,-3839.99
9127,US-2017-168116,4/22/2020,4/22/2020,Same Day,GT-14635,OFF-AP-10002457,167.44,2,0.2,14.65
9128,US-2017-156083,4/22/2020,4/29/2020,Standard Class,JL-15175,OFF-PA-10001560,9.66,2,0.2,3.26
9129,CA-2017-105144,4/22/2020,4/29/2020,Standard Class,SZ-20035,OFF-LA-10003923,23.68,2,0.2,8.88
9130,CA-2017-147760,4/22/2020,4/23/2020,First Class,KL-16555,FUR-TA-10004575,523.76,3,0.4,-192.05
9131,CA-2017-147760,4/22/2020,4/23/2020,First Class,KL-16555,TEC-PH-10002483,1359.96,5,0.2,119.00
9132,CA-2017-102610,4/22/2020,4/26/2020,Standard Class,CA-12265,TEC-AC-10000303,95.98,3,0.2,15.60
9133,CA-2017-102610,4/22/2020,4/26/2020,Standard Class,CA-12265,TEC-PH-10000127,143.93,9,0.2,-32.38
9134,CA-2017-102610,4/22/2020,4/26/2020,Standard Class,CA-12265,OFF-BI-10004364,3.56,2,0.7,-2.97
9135,CA-2017-102610,4/22/2020,4/26/2020,Standard Class,CA-12265,OFF-LA-10002195,4.93,2,0.2,1.72
9136,CA-2017-121160,4/22/2020,4/22/2020,Same Day,FM-14290,OFF-BI-10001308,7.54,6,0.8,-13.19
9137,CA-2017-121160,4/22/2020,4/22/2020,Same Day,FM-14290,OFF-BI-10003094,1.41,2,0.8,-2.32
9138,CA-2017-121160,4/22/2020,4/22/2020,Same Day,FM-14290,OFF-BI-10004040,4.14,4,0.8,-6.42
9139,CA-2017-121160,4/22/2020,4/22/2020,Same Day,FM-14290,OFF-ST-10002485,52.75,3,0.2,-12.53
9140,US-2017-122672,4/22/2020,4/27/2020,Standard Class,HG-14965,TEC-AC-10002323,70.72,4,0.2,-6.19
9141,US-2017-122672,4/22/2020,4/27/2020,Standard Class,HG-14965,OFF-ST-10002344,194.35,3,0.2,-43.73
9142,CA-2017-159135,4/22/2020,4/26/2020,Standard Class,KM-16375,OFF-AR-10000657,4.30,2,0,1.42
9143,US-2017-107272,4/23/2020,4/30/2020,Standard Class,TS-21610,OFF-BI-10003274,2.39,2,0.7,-1.83
9144,US-2017-107272,4/23/2020,4/30/2020,Standard Class,TS-21610,OFF-ST-10002974,243.99,7,0.2,30.50
