Order Line,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
9493,CA-2017-101245,2020-05-15,2020-05-21,Standard Class,LW-16990,OFF-PA-10003129,244.55,5,0,114.94
9494,CA-2017-101245,2020-05-15,2020-05-21,Standard Class,LW-16990,TEC-AC-10001284,166.16,8,0,59.82
9495,CA-2017-132185,2020-05-15,2020-05-20,Standard Class,DB-13615,OFF-AR-10000422,8.76,5,0.2,0.77
9496,CA-2017-132185,2020-05-15,2020-05-20,Standard Class,DB-13615,OFF-AP-10001205,43.58,1,0.2,4.36
9497,CA-2017-107125,2020-05-15,2020-05-20,Standard Class,BD-11320,OFF-BI-10001989,117.49,7,0.2,41.12
9498,CA-2017-107125,2020-05-15,2020-05-20,Standard Class,BD-11320,FUR-FU-10000732,18.84,3,0,6.03
9499,CA-2017-133207,2020-05-15,2020-05-21,Standard Class,DO-13645,TEC-PH-10004100,57.57,4,0.2,5.76
9500,CA-2017-103352,2020-05-15,2020-05-18,Second Class,RP-19390,OFF-AR-10001573,6.99,3,0,2.03
9501,CA-2017-103352,2020-05-15,2020-05-18,Second Class,RP-19390,OFF-BI-10001196,107.42,6,0.2,36.26
9502,CA-2017-159506,2020-05-15,2020-05-20,Standard Class,JR-16210,OFF-PA-10003641,158.28,6,0,72.81
9503,CA-2017-159506,2020-05-15,2020-05-20,Standard Class,JR-16210,OFF-BI-10004519,497.94,3,0,224.07
9504,US-2017-110576,2020-05-16,2020-05-20,Standard Class,RB-19795,FUR-FU-10003601,516.49,7,0.2,-12.91
9505,US-2017-110576,2020-05-16,2020-05-20,Standard Class,RB-19795,FUR-FU-10000576,1007.23,6,0.2,75.54
9506,US-2017-110576,2020-05-16,2020-05-20,Standard Class,RB-19795,FUR-TA-10004154,2065.32,12,0.4,-619.6
9507,US-2017-110576,2020-05-16,2020-05-20,Standard Class,RB-19795,OFF-PA-10000788,15.55,3,0.2,5.44
9508,US-2017-110576,2020-05-16,2020-05-20,Standard Class,RB-19795,OFF-PA-10002479,25.34,6,0.2,7.92
9509,CA-2017-121538,2020-05-16,2020-05-19,First Class,RH-19495,OFF-PA-10004071,88.77,2,0.2,31.07
9510,CA-2017-123372,2020-05-16,2020-05-20,Standard Class,DG-13300,TEC-PH-10002834,1979.89,11,0,494.97
9511,CA-2017-123372,2020-05-16,2020-05-20,Standard Class,DG-13300,OFF-EN-10003055,79.96,2,0,35.98
9512,CA-2017-117702,2020-05-16,2020-05-22,Standard Class,LS-16975,OFF-AR-10004582,1.64,1,0,0.74
9513,CA-2017-117702,2020-05-16,2020-05-22,Standard Class,LS-16975,FUR-FU-10000576,1049.2,5,0,272.79
9514,CA-2017-117702,2020-05-16,2020-05-22,Standard Class,LS-16975,FUR-FU-10004270,20.9,5,0,7.52
9515,CA-2017-131303,2020-05-16,2020-05-20,Standard Class,EP-13915,OFF-LA-10001074,62.65,5,0,29.45
9516,CA-2017-108035,2020-05-17,2020-05-21,Standard Class,TT-21070,FUR-CH-10000454,390.37,2,0.2,48.8
9517,CA-2017-108035,2020-05-17,2020-05-21,Standard Class,TT-21070,FUR-FU-10004017,101.52,5,0.2,19.04
9518,CA-2017-111689,2020-05-18,2020-05-20,Second Class,HP-14815,OFF-BI-10003984,68.47,3,0.2,23.11
9519,CA-2017-111689,2020-05-18,2020-05-20,Second Class,HP-14815,FUR-CH-10004287,1242.9,5,0.1,262.39
9520,CA-2017-119305,2020-05-18,2020-05-22,Standard Class,SW-20275,OFF-ST-10000604,173.8,5,0,43.45
9521,CA-2017-116645,2020-05-18,2020-05-22,Standard Class,ME-17725,OFF-AR-10001044,155.94,6,0,45.22
9522,US-2017-120089,2020-05-18,2020-05-18,Same Day,ML-17755,OFF-AP-10003779,663.94,4,0.2,82.99
9523,US-2017-148768,2020-05-18,2020-05-20,Second Class,PN-18775,TEC-PH-10002564,71.98,3,0.2,9
9524,CA-2017-102267,2020-05-18,2020-05-22,Standard Class,SC-20800,OFF-FA-10000611,2.37,2,0.2,0.83
9525,CA-2017-142090,2020-05-18,2020-05-25,Standard Class,SC-20380,TEC-AC-10002001,383.98,3,0.2,81.59
9526,CA-2017-142090,2020-05-18,2020-05-25,Standard Class,SC-20380,FUR-TA-10001889,1781.68,7,0.4,-653.28
9527,CA-2017-105333,2020-05-18,2020-05-22,Standard Class,VP-21730,OFF-ST-10002182,83.56,4,0,1.67
9528,CA-2017-105333,2020-05-18,2020-05-22,Standard Class,VP-21730,TEC-PH-10001468,546.06,3,0,163.82
9529,CA-2017-105333,2020-05-18,2020-05-22,Standard Class,VP-21730,OFF-ST-10001809,269.49,3,0,5.39
9530,CA-2017-107314,2020-05-18,2020-05-21,First Class,MZ-17335,FUR-FU-10003489,25.83,3,0,9.56
9531,CA-2017-137365,2020-05-18,2020-05-21,Second Class,BP-11095,TEC-AC-10001767,95.98,3,0.2,-10.8
9532,US-2017-165456,2020-05-18,2020-05-21,First Class,TB-21625,FUR-CH-10003981,1079.32,6,0.3,-15.42
9533,CA-2017-135860,2020-05-19,2020-05-25,Standard Class,JH-15985,OFF-ST-10000642,83.92,4,0,5.87
9534,CA-2017-135860,2020-05-19,2020-05-25,Standard Class,JH-15985,TEC-PH-10001700,131.98,2,0,35.63
9535,CA-2017-135860,2020-05-19,2020-05-25,Standard Class,JH-15985,OFF-BI-10003274,15.92,4,0,7.48
9536,CA-2017-135860,2020-05-19,2020-05-25,Standard Class,JH-15985,OFF-FA-10000134,52.29,9,0,16.21
9537,CA-2017-135860,2020-05-19,2020-05-25,Standard Class,JH-15985,OFF-ST-10001522,91.99,1,0,3.68
9538,CA-2017-163139,2020-05-19,2020-05-21,Second Class,CC-12670,TEC-AC-10000290,20.37,3,0,6.93
9539,CA-2017-163139,2020-05-19,2020-05-21,Second Class,CC-12670,OFF-ST-10002790,221.55,3,0,6.65
9540,CA-2017-163139,2020-05-19,2020-05-21,Second Class,CC-12670,OFF-BI-10003460,17.52,5,0.2,6.13
9541,CA-2017-145233,2020-05-19,2020-05-23,Standard Class,DV-13465,TEC-PH-10004977,470.38,3,0.2,52.92
9542,CA-2017-145233,2020-05-19,2020-05-23,Standard Class,DV-13465,TEC-PH-10000586,105.58,2,0.2,9.24
9543,CA-2017-145233,2020-05-19,2020-05-23,Standard Class,DV-13465,OFF-AP-10000358,31.15,3,0.2,3.5
9544,CA-2017-145233,2020-05-19,2020-05-23,Standard Class,DV-13465,OFF-BI-10002764,6.78,7,0.7,-4.75
9545,CA-2017-145233,2020-05-19,2020-05-23,Standard Class,DV-13465,TEC-PH-10001254,406.37,4,0.2,30.48
9546,CA-2017-144862,2020-05-19,2020-05-23,Standard Class,EH-14005,OFF-EN-10003040,104.68,5,0.2,35.33
9547,CA-2017-144862,2020-05-19,2020-05-23,Standard Class,EH-14005,TEC-PH-10000923,62.96,7,0.4,9.44
9548,CA-2017-113355,2020-05-19,2020-05-23,Standard Class,SJ-20215,TEC-PH-10004912,219.8,5,0.2,24.73
9549,CA-2017-113355,2020-05-19,2020-05-23,Standard Class,SJ-20215,FUR-CH-10002602,317.06,3,0.3,-18.12
9550,CA-2017-118542,2020-05-19,2020-05-23,Standard Class,CC-12550,OFF-PA-10004735,45.36,7,0,21.77
9551,CA-2017-118542,2020-05-19,2020-05-23,Standard Class,CC-12550,OFF-BI-10003429,10.13,2,0.2,3.67
9552,CA-2017-127313,2020-05-19,2020-05-22,First Class,RA-19285,OFF-ST-10001228,37.39,3,0.2,2.34
9553,CA-2017-127313,2020-05-19,2020-05-22,First Class,RA-19285,FUR-FU-10003798,79.12,5,0.2,13.85
9554,CA-2017-143245,2020-05-19,2020-05-24,Standard Class,AD-10180,OFF-PA-10001972,19.44,3,0,9.33
9555,CA-2017-143245,2020-05-19,2020-05-24,Standard Class,AD-10180,FUR-CH-10000155,897.15,3,0,251.2
9556,CA-2017-145660,2020-05-19,2020-05-21,First Class,MG-17650,FUR-FU-10002885,7.71,2,0.2,1.74
9557,CA-2017-138618,2020-05-19,2020-05-26,Standard Class,MY-17380,OFF-PA-10000520,10.37,2,0.2,3.63
9558,CA-2017-166926,2020-05-19,2020-05-26,Standard Class,SO-20335,OFF-PA-10001593,41.86,7,0,18.84
9559,CA-2017-166926,2020-05-19,2020-05-26,Standard Class,SO-20335,FUR-BO-10002598,141.96,2,0,41.17
9560,CA-2017-101805,2020-05-19,2020-05-24,Standard Class,SH-19975,OFF-BI-10002003,15.92,5,0.2,5.37
9561,CA-2017-101805,2020-05-19,2020-05-24,Standard Class,SH-19975,FUR-FU-10000023,70.68,12,0,31.1
9562,CA-2017-101805,2020-05-19,2020-05-24,Standard Class,SH-19975,OFF-ST-10002756,541.24,4,0,5.41
9563,CA-2017-103968,2020-05-19,2020-05-25,Standard Class,ML-17755,FUR-FU-10003394,629.64,9,0,107.04
9564,CA-2017-122539,2020-05-19,2020-05-23,Standard Class,SC-20305,OFF-LA-10004853,15.94,4,0.2,5.18
9565,CA-2017-122539,2020-05-19,2020-05-23,Standard Class,SC-20305,OFF-BI-10001759,8,7,0.7,-5.6
9566,CA-2017-122539,2020-05-19,2020-05-23,Standard Class,SC-20305,FUR-CH-10003379,398.97,2,0.3,-28.5
9567,CA-2017-116715,2020-05-20,2020-05-23,First Class,VW-21775,OFF-ST-10004340,559.62,9,0,151.1
9568,CA-2017-116715,2020-05-20,2020-05-23,First Class,VW-21775,OFF-PA-10004475,109.92,2,0,53.86
9569,CA-2017-116715,2020-05-20,2020-05-23,First Class,VW-21775,OFF-PA-10003893,8.56,2,0,3.85
9570,US-2017-108063,2020-05-20,2020-05-23,First Class,AS-10090,OFF-AR-10001446,34.65,3,0,10.4
9571,US-2017-147221,2020-05-20,2020-05-22,Second Class,JS-16030,OFF-AP-10002534,294.62,5,0.8,-766.01
9572,US-2017-147221,2020-05-20,2020-05-22,Second Class,JS-16030,FUR-FU-10004020,8.75,4,0.6,-3.72
9573,CA-2017-164917,2020-05-20,2020-05-25,Standard Class,MK-17905,OFF-AR-10004344,47.96,5,0.2,4.2
9574,CA-2017-109701,2020-05-20,2020-05-21,Same Day,AM-10360,OFF-BI-10004187,9.02,6,0.2,3.16
9575,CA-2017-109701,2020-05-20,2020-05-21,Same Day,AM-10360,OFF-BI-10000632,69.46,2,0.2,22.57
9576,CA-2017-109701,2020-05-20,2020-05-21,Same Day,AM-10360,OFF-PA-10003724,10.86,2,0,5.32
9577,CA-2017-109701,2020-05-20,2020-05-21,Same Day,AM-10360,OFF-AP-10002765,79.47,3,0,22.25
9578,CA-2017-109701,2020-05-20,2020-05-21,Same Day,AM-10360,OFF-AR-10001868,10.08,6,0,5.04
9579,CA-2017-155089,2020-05-20,2020-05-24,Standard Class,DB-12910,OFF-BI-10002429,45.66,5,0.7,-33.48
9580,CA-2017-155075,2020-05-20,2020-05-27,Standard Class,GW-14605,OFF-BI-10003650,631.18,4,0.7,-462.86
9581,CA-2017-160885,2020-05-20,2020-05-24,Standard Class,JK-16090,TEC-PH-10001795,2479.96,4,0,743.99
9582,CA-2017-102379,2020-05-20,2020-05-24,Standard Class,BB-11545,TEC-PH-10001448,39.99,1,0.2,-8
9583,CA-2017-102379,2020-05-20,2020-05-24,Standard Class,BB-11545,FUR-CH-10004983,1159.06,9,0.2,43.46
9584,CA-2017-102379,2020-05-20,2020-05-24,Standard Class,BB-11545,OFF-AR-10004022,179.9,5,0,44.98
9585,CA-2017-143756,2020-05-20,2020-05-23,First Class,ME-17725,FUR-CH-10001854,701.96,2,0,168.47
9586,CA-2017-104108,2020-05-20,2020-05-27,Standard Class,RP-19855,OFF-AR-10000817,12.16,5,0.2,2.13
9587,CA-2017-165715,2020-05-20,2020-05-26,Standard Class,BG-11035,OFF-AR-10003903,32.78,1,0.2,2.46
9588,US-2017-112347,2020-05-20,2020-05-24,Standard Class,BS-11380,OFF-ST-10003306,114.29,1,0.2,12.86
9589,US-2017-112347,2020-05-20,2020-05-24,Standard Class,BS-11380,OFF-BI-10003707,36.62,8,0.7,-24.42
9590,US-2017-112347,2020-05-20,2020-05-24,Standard Class,BS-11380,FUR-BO-10003546,242.35,8,0.7,-363.53
9591,US-2017-112347,2020-05-20,2020-05-24,Standard Class,BS-11380,TEC-PH-10000213,49.62,2,0.2,4.96
9592,US-2017-112347,2020-05-20,2020-05-24,Standard Class,BS-11380,FUR-FU-10001488,508.7,6,0.2,0
9593,US-2017-112347,2020-05-20,2020-05-24,Standard Class,BS-11380,TEC-PH-10004833,57.36,6,0.2,-14.34
9594,US-2017-112347,2020-05-20,2020-05-24,Standard Class,BS-11380,FUR-CH-10002335,906.68,5,0.2,68
9595,CA-2017-147767,2020-05-20,2020-05-20,Same Day,SV-20935,OFF-BI-10001670,67.86,6,0.7,-45.24
9596,CA-2017-157469,2020-05-20,2020-05-25,Standard Class,ES-14080,OFF-AR-10001662,19.73,9,0.2,1.73
9597,CA-2017-157469,2020-05-20,2020-05-25,Standard Class,ES-14080,TEC-PH-10004531,151.19,2,0.4,-25.2
9598,CA-2017-167395,2020-05-20,2020-05-22,First Class,KM-16720,OFF-AP-10001293,286.86,7,0,80.32
9599,CA-2017-167395,2020-05-20,2020-05-22,First Class,KM-16720,TEC-PH-10004977,979.95,5,0,284.19
9600,CA-2017-167395,2020-05-20,2020-05-22,First Class,KM-16720,OFF-SU-11001935,4.36,2,0,0.17
9601,CA-2017-148691,2020-05-21,2020-05-27,Standard Class,CS-12460,OFF-BI-10001524,83.92,5,0.2,29.37
9602,CA-2017-148691,2020-05-21,2020-05-27,Standard Class,CS-12460,OFF-BI-10001553,14.62,2,0.2,5.12
9603,CA-2017-148691,2020-05-21,2020-05-27,Standard Class,CS-12460,TEC-PH-10000576,136.99,1,0,36.99
9604,CA-2017-148691,2020-05-21,2020-05-27,Standard Class,CS-12460,OFF-LA-10001317,3.15,1,0,1.51
9605,CA-2017-136875,2020-05-21,2020-05-21,Same Day,TC-21295,OFF-PA-10000357,166.44,3,0,79.89
9606,CA-2017-128699,2020-05-21,2020-05-23,Second Class,ND-18370,TEC-AC-10001990,47.99,1,0.2,7.2
9607,US-2017-149510,2020-05-21,2020-05-28,Standard Class,MC-17575,OFF-AP-10002350,45.22,3,0.2,4.52
9608,US-2017-149510,2020-05-21,2020-05-28,Standard Class,MC-17575,OFF-BI-10004233,28.78,6,0.7,-21.11
9609,US-2017-149510,2020-05-21,2020-05-28,Standard Class,MC-17575,OFF-PA-10001892,24.45,4,0.2,8.86
9610,CA-2017-143126,2020-05-21,2020-05-25,Second Class,CM-12655,FUR-TA-10002958,521.96,2,0,88.73
9611,CA-2017-103415,2020-05-21,2020-05-26,Standard Class,MV-17485,FUR-FU-10000820,13.59,2,0.6,-14.27
9612,CA-2017-123071,2020-05-21,2020-05-24,First Class,CC-12550,OFF-PA-10003729,10.37,2,0.2,3.63
9613,CA-2017-118017,2020-05-21,2020-05-24,Second Class,LC-16870,OFF-AR-10003856,13.34,6,0.2,1
9614,CA-2017-118017,2020-05-21,2020-05-24,Second Class,LC-16870,TEC-AC-10002006,76.75,6,0.2,10.55
9615,CA-2017-118017,2020-05-21,2020-05-24,Second Class,LC-16870,TEC-AC-10002006,102.34,8,0.2,14.07
9616,CA-2017-118017,2020-05-21,2020-05-24,Second Class,LC-16870,OFF-PA-10002246,10.32,2,0.2,3.74
9617,CA-2017-118017,2020-05-21,2020-05-24,Second Class,LC-16870,OFF-SU-10004782,47.32,7,0.2,5.92
9618,CA-2017-118017,2020-05-21,2020-05-24,Second Class,LC-16870,FUR-FU-10004351,23.38,3,0.2,7.01
9619,CA-2017-118017,2020-05-21,2020-05-24,Second Class,LC-16870,FUR-FU-10004270,16.72,5,0.2,3.34
9620,CA-2017-118017,2020-05-21,2020-05-24,Second Class,LC-16870,FUR-FU-10004053,16.19,1,0.2,4.66
9621,CA-2017-156412,2020-05-22,2020-05-26,Standard Class,CM-12160,OFF-BI-10004364,5.35,3,0.7,-4.46
9622,CA-2017-139773,2020-05-22,2020-05-22,Same Day,DV-13045,FUR-CH-10001797,188.55,7,0.3,-2.69
9623,CA-2017-117667,2020-05-22,2020-05-27,Standard Class,MS-17980,FUR-CH-10004540,239.96,10,0.3,-10.28
9624,CA-2017-117667,2020-05-22,2020-05-27,Standard Class,MS-17980,FUR-FU-10004093,54.77,2,0.2,6.85
9625,CA-2017-117667,2020-05-22,2020-05-27,Standard Class,MS-17980,OFF-AR-10000716,13.39,3,0.2,3.18
9626,CA-2017-117667,2020-05-22,2020-05-27,Standard Class,MS-17980,OFF-PA-10002709,23.92,5,0.2,8.67
9627,CA-2017-117667,2020-05-22,2020-05-27,Standard Class,MS-17980,TEC-AC-10000580,255.97,4,0.2,-28.8
9628,CA-2017-152660,2020-05-22,2020-05-27,Standard Class,CB-12415,OFF-ST-10000532,61.57,2,0.2,4.62
9629,US-2017-107384,2020-05-22,2020-05-26,Standard Class,TP-21130,OFF-AR-10001315,8.8,5,0,2.55
9630,US-2017-107384,2020-05-22,2020-05-26,Standard Class,TP-21130,TEC-AC-10004595,142.8,1,0,29.99
9631,US-2017-107384,2020-05-22,2020-05-26,Standard Class,TP-21130,TEC-AC-10001539,399.95,5,0,143.98
9632,CA-2017-109183,2020-05-22,2020-05-27,Standard Class,LR-16915,TEC-MA-10001856,649,2,0.5,-272.58
9633,CA-2017-160031,2020-05-22,2020-05-25,Second Class,LT-16765,OFF-PA-10000241,74.35,3,0.2,23.24
9634,CA-2017-153227,2020-05-22,2020-05-24,First Class,CS-12250,OFF-PA-10001838,11.76,2,0,5.76
9635,CA-2017-118003,2020-05-22,2020-05-28,Standard Class,DO-13645,FUR-FU-10002506,12.99,1,0,1.56
9636,CA-2017-118003,2020-05-22,2020-05-28,Standard Class,DO-13645,FUR-CH-10003817,182.22,3,0,45.56
9637,CA-2017-118003,2020-05-22,2020-05-28,Standard Class,DO-13645,FUR-CH-10004860,302.94,3,0,18.18
9638,CA-2017-147550,2020-05-22,2020-05-23,First Class,KE-16420,FUR-FU-10001918,11.35,3,0.2,2.7
9639,CA-2017-130351,2020-05-23,2020-05-26,First Class,RB-19570,OFF-AP-10004532,61.44,3,0,16.59
9640,CA-2017-130351,2020-05-23,2020-05-26,First Class,RB-19570,OFF-PA-10002137,38.9,5,0,17.51
9641,CA-2017-130351,2020-05-23,2020-05-26,First Class,RB-19570,TEC-AC-10003832,99.39,3,0,40.75
9642,CA-2017-126865,2020-05-23,2020-05-25,Second Class,NP-18325,OFF-PA-10003039,92.94,3,0,41.82
9643,CA-2017-104066,2020-05-23,2020-05-28,Standard Class,QJ-19255,TEC-AC-10001013,205.03,7,0,67.66
9644,CA-2017-105235,2020-05-23,2020-05-29,Standard Class,SM-20950,FUR-FU-10001487,20.94,3,0,6.07
9645,CA-2017-105235,2020-05-23,2020-05-29,Standard Class,SM-20950,FUR-FU-10000521,58.68,2,0,18.19
9646,CA-2017-105235,2020-05-23,2020-05-29,Standard Class,SM-20950,OFF-AP-10001271,254.9,5,0,68.82
9647,CA-2017-131212,2020-05-23,2020-05-27,Standard Class,AB-10165,OFF-BI-10001617,24.82,3,0.2,8.38
9648,CA-2017-131212,2020-05-23,2020-05-27,Standard Class,AB-10165,OFF-BI-10000145,14.98,6,0.2,5.43
9649,US-2017-126053,2020-05-23,2020-05-26,First Class,CS-11950,FUR-FU-10001934,41.96,2,0,10.91
9650,US-2017-126053,2020-05-23,2020-05-26,First Class,CS-11950,OFF-LA-10003766,9.45,3,0,4.54
9651,CA-2017-156958,2020-05-23,2020-05-24,First Class,PB-18805,OFF-BI-10001524,83.92,5,0.2,29.37
9652,CA-2017-156958,2020-05-23,2020-05-24,First Class,PB-18805,FUR-FU-10003268,199.9,5,0,39.98
9653,CA-2017-156958,2020-05-23,2020-05-24,First Class,PB-18805,TEC-PH-10000148,31.18,3,0.2,-7.01
9654,CA-2017-156958,2020-05-23,2020-05-24,First Class,PB-18805,OFF-BI-10001543,172.75,6,0.2,60.46
9655,CA-2017-156958,2020-05-23,2020-05-24,First Class,PB-18805,OFF-BI-10002071,9.3,2,0.2,3.02
9656,CA-2017-117128,2020-05-23,2020-05-26,Second Class,BF-11080,OFF-PA-10000007,21.6,6,0,9.94
9657,CA-2017-117128,2020-05-23,2020-05-26,Second Class,BF-11080,OFF-LA-10000248,11.07,3,0,5.2
9658,US-2017-149006,2020-05-24,2020-05-26,Second Class,BN-11470,OFF-ST-10003221,10.68,1,0,2.88
9659,CA-2017-137099,2020-05-25,2020-05-28,First Class,FP-14320,TEC-PH-10002496,374.38,3,0.2,46.8
9660,CA-2017-134285,2020-05-25,2020-05-30,Standard Class,DS-13180,OFF-FA-10000611,3.55,3,0.2,1.24
9661,CA-2017-134285,2020-05-25,2020-05-30,Standard Class,DS-13180,OFF-PA-10000304,15.55,3,0.2,5.44
9662,CA-2017-157980,2020-05-25,2020-05-27,First Class,SH-20395,TEC-AC-10002567,127.98,2,0.2,25.6
9663,US-2017-136189,2020-05-25,2020-05-29,Standard Class,DC-13285,FUR-FU-10000175,82.38,6,0,25.54
9664,US-2017-122714,2020-05-25,2020-05-31,Standard Class,HG-14965,OFF-BI-10001120,1889.99,5,0.8,-2929.48
9665,CA-2017-135587,2020-05-25,2020-05-30,Standard Class,BH-11710,OFF-AP-10004540,320.64,4,0,89.78
9666,CA-2017-135587,2020-05-25,2020-05-30,Standard Class,BH-11710,TEC-AC-10001266,52,4,0,23.4
9667,CA-2017-142328,2020-05-25,2020-06-01,Standard Class,TC-21535,OFF-PA-10000380,50.04,6,0,25.02
9668,CA-2017-117457,2020-05-26,2020-05-30,Standard Class,KH-16510,TEC-AC-10000158,179.95,5,0,37.79
9669,CA-2017-117457,2020-05-26,2020-05-30,Standard Class,KH-16510,TEC-CO-10004115,1199.98,3,0.2,434.99
9670,CA-2017-117457,2020-05-26,2020-05-30,Standard Class,KH-16510,OFF-PA-10003724,27.15,5,0,13.3
9671,CA-2017-117457,2020-05-26,2020-05-30,Standard Class,KH-16510,FUR-TA-10002041,1004.02,7,0.2,-112.95
9672,CA-2017-117457,2020-05-26,2020-05-30,Standard Class,KH-16510,OFF-PA-10002893,9.68,1,0,4.65
9673,CA-2017-117457,2020-05-26,2020-05-30,Standard Class,KH-16510,OFF-LA-10003766,28.35,9,0,13.61
9674,CA-2017-117457,2020-05-26,2020-05-30,Standard Class,KH-16510,OFF-PA-10001970,55.98,1,0,27.43
9675,CA-2017-117457,2020-05-26,2020-05-30,Standard Class,KH-16510,FUR-BO-10001972,1336.83,13,0.15,31.45
9676,CA-2017-117457,2020-05-26,2020-05-30,Standard Class,KH-16510,FUR-CH-10003956,113.57,2,0.2,-18.45
9677,CA-2017-145226,2020-05-26,2020-05-28,Second Class,DL-13315,FUR-FU-10004952,109.48,2,0,33.94
9678,CA-2017-145226,2020-05-26,2020-05-28,Second Class,DL-13315,OFF-ST-10004123,272.94,3,0,0
9679,CA-2017-145226,2020-05-26,2020-05-28,Second Class,DL-13315,OFF-PA-10003172,19.44,3,0,9.33
9680,CA-2017-145226,2020-05-26,2020-05-28,Second Class,DL-13315,OFF-ST-10002352,31.92,4,0,8.3
9681,CA-2017-148264,2020-05-26,2020-05-27,First Class,LF-17185,OFF-ST-10003327,29.79,3,0,8.64
9682,CA-2017-148264,2020-05-26,2020-05-27,First Class,LF-17185,FUR-FU-10002703,128.9,2,0,15.47
9683,CA-2017-148264,2020-05-26,2020-05-27,First Class,LF-17185,OFF-PA-10003651,60.12,9,0,28.86
9684,CA-2017-117926,2020-05-26,2020-05-30,Second Class,AS-10225,OFF-AP-10002670,69.48,1,0,20.84
9685,CA-2017-108854,2020-05-26,2020-06-01,Standard Class,DM-13345,OFF-PA-10003022,87.92,4,0,40.44
9686,CA-2017-108854,2020-05-26,2020-06-01,Standard Class,DM-13345,OFF-BI-10002854,22.42,1,0.2,8.41
9687,CA-2017-108854,2020-05-26,2020-06-01,Standard Class,DM-13345,OFF-BI-10001670,90.48,3,0.2,33.93
9688,CA-2017-108854,2020-05-26,2020-06-01,Standard Class,DM-13345,OFF-ST-10001837,42.76,1,0,11.12
9689,CA-2017-117324,2020-05-26,2020-05-31,Standard Class,JP-15520,TEC-AC-10003023,178.11,3,0,32.06
9690,CA-2017-117324,2020-05-26,2020-05-31,Standard Class,JP-15520,OFF-AP-10003590,1089.75,3,0,305.13
9691,CA-2017-117324,2020-05-26,2020-05-31,Standard Class,JP-15520,OFF-LA-10003510,61.06,2,0,28.09
9692,CA-2017-117324,2020-05-26,2020-05-31,Standard Class,JP-15520,FUR-BO-10003159,459.92,4,0,41.39
9693,CA-2017-117324,2020-05-26,2020-05-31,Standard Class,JP-15520,OFF-PA-10002713,27.52,4,0,12.66
9694,CA-2017-152436,2020-05-26,2020-05-28,Second Class,CW-11905,OFF-ST-10000036,592.74,6,0,160.04
9695,US-2017-167570,2020-05-26,2020-06-02,Standard Class,EG-13900,FUR-CH-10003396,215.54,4,0.3,-58.5
9696,US-2017-131961,2020-05-26,2020-05-29,First Class,MJ-17740,OFF-AR-10004441,13.25,4,0.2,3.64
9697,US-2017-131961,2020-05-26,2020-05-29,First Class,MJ-17740,TEC-PH-10001924,83.99,2,0.4,-21
9698,US-2017-118038,2020-05-27,2020-05-29,First Class,KB-16600,OFF-BI-10004182,1.25,3,0.8,-1.93
9699,US-2017-118038,2020-05-27,2020-05-29,First Class,KB-16600,FUR-FU-10000260,9.71,3,0.6,-5.82
9700,US-2017-118038,2020-05-27,2020-05-29,First Class,KB-16600,OFF-ST-10000615,27.24,3,0.2,2.72
9701,CA-2017-108329,2020-05-27,2020-06-01,Standard Class,LE-16810,TEC-PH-10001918,444.77,4,0.2,44.48
9702,US-2017-145366,2020-05-27,2020-05-31,Standard Class,CA-12310,OFF-ST-10004180,37.21,1,0.2,-7.44
9703,US-2017-145366,2020-05-27,2020-05-31,Standard Class,CA-12310,OFF-EN-10004386,57.58,3,0.2,21.59
9704,CA-2017-139199,2020-05-27,2020-05-31,Standard Class,DK-12835,FUR-CH-10000847,872.94,3,0,226.96
9705,CA-2017-139199,2020-05-27,2020-05-31,Standard Class,DK-12835,OFF-BI-10003982,41.54,2,0,19.52
9706,CA-2017-139199,2020-05-27,2020-05-31,Standard Class,DK-12835,OFF-PA-10001293,12.96,2,0,6.22
9707,CA-2017-129833,2020-05-27,2020-06-02,Standard Class,HF-14995,OFF-PA-10000575,33.45,5,0,15.39
9708,CA-2017-129833,2020-05-27,2020-06-02,Standard Class,HF-14995,OFF-BI-10004182,10.4,5,0,5.1
9709,CA-2017-148012,2020-05-27,2020-06-02,Standard Class,KM-16225,OFF-AR-10004757,2.62,1,0.2,0.43
9710,CA-2017-109960,2020-05-27,2020-05-29,Second Class,DB-13210,TEC-AC-10004859,104.88,6,0,41.95
9711,CA-2017-109960,2020-05-27,2020-05-29,Second Class,DB-13210,OFF-AR-10001860,34.7,5,0,12.49
9712,CA-2017-109960,2020-05-27,2020-05-29,Second Class,DB-13210,OFF-BI-10001636,33.72,4,0,15.51
9713,CA-2017-109960,2020-05-27,2020-05-29,Second Class,DB-13210,OFF-PA-10000349,14.94,3,0,7.02
9714,CA-2017-109715,2020-05-27,2020-06-01,Standard Class,AH-10585,OFF-PA-10004965,15.98,2,0.2,5
9715,CA-2017-102407,2020-05-27,2020-05-31,Second Class,AT-10435,OFF-AR-10000122,11.16,2,0,2.79
9716,CA-2017-102407,2020-05-27,2020-05-31,Second Class,AT-10435,FUR-TA-10003748,896.33,9,0.2,22.41
9717,CA-2017-102407,2020-05-27,2020-05-31,Second Class,AT-10435,OFF-AP-10001394,189,1,0,68.04
9718,US-2017-103814,2020-05-27,2020-06-03,Standard Class,LH-16900,OFF-PA-10001019,143.86,9,0.2,48.55
